inchikey,validated,pAct_pre,n_pre
BFXOZSLOOXDUPK-UHFFFAOYSA-N,1,,0
DSIPXIRVDZIXGR-UHFFFAOYSA-N,1,,0
BWABONCEYZCPSJ-UHFFFAOYSA-N,1,6.94692155651658,1
SQWLNUWVUPGHCL-UHFFFAOYSA-N,1,,0
ZZCPRLFJMWBCSV-UHFFFAOYSA-N,1,6.924453038607469,1
OXYOAVSPJRYTSY-UHFFFAOYSA-N,1,6.924453038607469,1
JPVHQZNWQHSUQE-UHFFFAOYSA-N,1,6.920818753952375,1
ZNFKEOYKZWMUEZ-UHFFFAOYSA-N,1,6.920818753952375,1
XHMGFTJVRQWJHO-UHFFFAOYSA-N,1,6.920818753952375,1
NJGDCFHXTIVBSQ-LJQANCHMSA-N,1,,0
FTGUCSKPHPVCMJ-UHFFFAOYSA-N,1,,0
DNARJMCQHANYMK-UHFFFAOYSA-N,1,,0
HGWXLMRDZPZHIF-UHFFFAOYSA-N,1,6.91721462968355,1
ODPGNCNAGLSITO-UHFFFAOYSA-N,1,,0
DKACSJZPBDPRDC-UHFFFAOYSA-N,1,6.906578314837764,1
AWSWGFLZVRYNMI-UHFFFAOYSA-N,1,6.903089986991944,1
XILJDMHVCGVOES-UHFFFAOYSA-N,1,6.903089986991944,1
CHEATIQXHDZDGV-UHFFFAOYSA-N,1,,0
MQDMVBGUNSHZPN-UHFFFAOYSA-N,1,,0
IZHLUPKVNPPMFR-UHFFFAOYSA-N,1,,0
LWUCRQYELCMTGR-UHFFFAOYSA-N,1,6.892790030352131,1
ITRSXXVLXWPSCR-UHFFFAOYSA-N,1,6.886056647693163,1
AYKPMCNREUVKNQ-UHFFFAOYSA-N,1,,0
LPZMPSNKVIBUEE-UHFFFAOYSA-N,1,,0
FNFMYRSHPYAHHV-UHFFFAOYSA-N,1,6.8696662315049934,1
BHUCOKRFLNIIRI-UHFFFAOYSA-N,1,6.863279432843593,1
AZDQHTUSFFHYCU-UHFFFAOYSA-N,1,6.853871964321762,1
XRXZSGOXODFAMO-UHFFFAOYSA-N,1,6.853871964321762,1
JQKIHZZRPQRCIL-UHFFFAOYSA-N,1,,0
RWLJEWOYURWKLV-UHFFFAOYSA-N,1,6.838631997765026,1
LINFHMWTGYJLOX-UHFFFAOYSA-N,1,6.838631997765026,1
ALJMSYJYNXRBSK-UHFFFAOYSA-N,1,,0
WUYJTKVQECUKMU-UHFFFAOYSA-N,1,,0
VNIAFXBXTRDXMQ-UHFFFAOYSA-N,1,,0
DALUCQVQSXDILM-UHFFFAOYSA-N,1,,0
OFOJQWGBHSVXQC-UHFFFAOYSA-N,1,6.815308569182401,1
JBMJKLDKGMSAEW-UHFFFAOYSA-N,1,6.806875401645538,1
VDKRLMPMQRVURB-UHFFFAOYSA-N,1,,0
QZAWZZYVOJRGOB-UHFFFAOYSA-N,1,6.804100347590767,1
VVHLMAQLSWPCHG-UHFFFAOYSA-N,1,6.801342913045577,1
SVNXVLSQFKQHSG-UHFFFAOYSA-N,1,,0
MCVWJULZOZZYRL-UHFFFAOYSA-N,1,,0
RQZMRFSOADEDRW-UHFFFAOYSA-N,1,,0
CJZNKOIMXMXMTI-UHFFFAOYSA-N,1,6.790484985457369,1
DLPFHBFBUBWLBM-UHFFFAOYSA-N,1,6.784897950684125,2
PKTVBMJHJKUWKY-UHFFFAOYSA-N,1,,0
YLODXNZMRTUOCX-UHFFFAOYSA-N,1,6.774690718274137,1
QGAOFRPGAPZIHH-UHFFFAOYSA-N,1,,0
CVOOKMZXIFWORK-UHFFFAOYSA-N,1,,0
ZICOCMKZEGRURQ-UHFFFAOYSA-N,1,6.7594507517174005,1
CKIBNNYWZAXTRH-UHFFFAOYSA-N,1,7.3872161432802645,1
IDPZZOYWDBJFMQ-UHFFFAOYSA-N,1,6.750596696532316,2
KGOWKWHCNZUWNN-UHFFFAOYSA-N,1,6.747146969020107,1
MQCJMILDOYNHBF-UHFFFAOYSA-N,1,6.7447274948966935,1
QBWYZAHJEFWQPF-UHFFFAOYSA-N,1,6.7447274948966935,1
ZKGOKZNJBOOPRT-UHFFFAOYSA-N,1,,0
ZWSJMIXLKNUYHN-UHFFFAOYSA-N,1,,0
XGPFKIMMYZLFJE-UHFFFAOYSA-N,1,6.739928612014925,1
KJEZWGPCFJGYEN-UHFFFAOYSA-N,1,,0
PIJPVFQPQJPMBA-UHFFFAOYSA-N,1,,0
MXIDILPNRNAQBQ-UHFFFAOYSA-N,1,,0
DZQSFRXJJGQWBU-UHFFFAOYSA-N,1,6.718966632752272,1
LMLXNRYGWLSELC-UHFFFAOYSA-N,1,6.71669877129645,1
PWCLVFVMJUISEY-UHFFFAOYSA-N,1,6.714442690992226,1
SZITYMXJWRJBEU-UHFFFAOYSA-N,1,6.7121982700697735,1
QGCICRMMUPZJRA-UHFFFAOYSA-N,1,,0
ZERZCVLKYUFIRW-UHFFFAOYSA-N,1,6.701146923590294,1
PXHWOKWXJFVBQI-UHFFFAOYSA-N,1,,0
IQUTVVVWNVSYSB-UHFFFAOYSA-N,1,,0
QVTWHNBICUCVNZ-UHFFFAOYSA-N,1,,0
SXCZVZBSIYFIES-UHFFFAOYSA-N,1,6.6872923239227955,2
CYBBWKSWIOYLKW-UHFFFAOYSA-N,1,,0
SFIKGBKMOQHADS-UHFFFAOYSA-N,1,6.6777807052660805,1
QXNOTUKNWZNQSX-UHFFFAOYSA-N,1,6.6777807052660805,1
ZFHYZBLHLMXEBL-UHFFFAOYSA-N,1,,0
WBHLUVWKSZPJOW-UHFFFAOYSA-N,1,,0
JDXPCOUDPIDYBT-UHFFFAOYSA-N,1,,0
MBFRJCJPZMFFMU-UHFFFAOYSA-N,1,6.66354026615147,1
IJGWCBRJPINXQV-UHFFFAOYSA-N,1,6.661543506395395,1
ATBDTEAYMAGOCW-UHFFFAOYSA-N,1,6.6595558851598815,1
LDXYQWNHOVBYJK-UHFFFAOYSA-N,1,6.657577319177793,1
NHKDTKMZQNVCSK-UHFFFAOYSA-N,1,,0
AFYBAPPGUZIPDM-UHFFFAOYSA-N,1,,0
MBZKEYVPSVQGTM-UHFFFAOYSA-N,1,,0
DYEGEEMFKJLIAG-UHFFFAOYSA-N,1,6.640342644728942,2
BCURKFDHURYYGR-UHFFFAOYSA-N,1,6.638272163982407,1
ILAGHTMWCATYQN-UHFFFAOYSA-N,1,,0
FFLACNAXGFCCBT-UHFFFAOYSA-N,1,6.636388020107855,1
LVGQXLOFHAVOAQ-UHFFFAOYSA-N,1,6.635316347403609,2
CTONVBDPRFRMPC-UHFFFAOYSA-N,1,,0
HLLQDKNSAVHCAE-UHFFFAOYSA-N,1,6.627087997029893,1
PEXPKNONLMRNCB-UHFFFAOYSA-N,1,,0
AUSRQKFDMUEKHR-UHFFFAOYSA-N,1,6.6020599913279625,1
NKEFSVLJXCEEQY-UHFFFAOYSA-N,1,6.6020599913279625,1
RCNVLPYVUMMOKT-UHFFFAOYSA-N,1,6.6020599913279625,1
BTFSQDGQHMPZAH-UHFFFAOYSA-N,1,6.5934598195660445,1
YHSOKGLZUGZMOD-UHFFFAOYSA-N,1,6.590066876668706,1
WNWRTHGYPQYCMH-UHFFFAOYSA-N,1,,0
VAPVQZVTHURTBU-UHFFFAOYSA-N,1,6.585026652029182,1
CORXDZZRQNBTBN-UHFFFAOYSA-N,1,,0
UWUNYOLFEWOXPK-UHFFFAOYSA-N,1,,0
PURFCVBFLYONHX-UHFFFAOYSA-N,1,,0
SJIXOWCHTLSXTO-UHFFFAOYSA-N,1,,0
UVBXNVJUKVHGQV-UHFFFAOYSA-N,1,6.576831443935097,2
SLKPAKPHVBWASJ-UHFFFAOYSA-N,1,6.571865205971211,1
BKCQAKQXZWKPRF-UHFFFAOYSA-N,1,,0
KKLDFKDCGQCPEZ-UHFFFAOYSA-N,1,,0
ALJLGQQGERMMMV-UHFFFAOYSA-N,1,,0
XCYAUDKMHBMJSP-UHFFFAOYSA-N,1,6.5590225143301994,2
WGKNCBOCXQLHDO-UHFFFAOYSA-N,1,6.552841968657781,1
UACQNMPQQNWDHW-UHFFFAOYSA-N,1,,0
CMYITAKNBSCUGW-UHFFFAOYSA-N,1,,0
RHYQIXNCTOPIIA-UHFFFAOYSA-N,1,,0
RCVPUPWQGZXUEJ-UHFFFAOYSA-N,1,6.537602002101044,1
ZBFFRSOBUFXEKD-UHFFFAOYSA-N,1,6.530177984021837,1
PQRKPYLNZGDCFH-UHFFFAOYSA-N,1,,0
JCKWAMLBAVAUAV-UHFFFAOYSA-N,1,,0
VYFAQGQHDGPTQI-UHFFFAOYSA-N,1,,0
SSQGUNLQSXARJD-UHFFFAOYSA-N,1,,0
JGJAWQWWGRTAPM-UHFFFAOYSA-N,1,6.504455662453552,1
YRYCVYQUTHYAMW-UHFFFAOYSA-N,1,,0
KTXDDPZEJKRBQG-UHFFFAOYSA-N,1,,0
DWEAHHDJPAAPFY-UHFFFAOYSA-N,1,6.617982957425132,1
ADDGEJWTQLPRHJ-UHFFFAOYSA-N,1,6.496209316942819,1
UOWHAXONWVKJBJ-UHFFFAOYSA-N,1,,0
NJJGBNUYIOHKAB-UHFFFAOYSA-N,1,6.488116639021126,1
ADEUYAXXUHPWMD-UHFFFAOYSA-N,1,6.482804102050025,1
AAYLWJHTUQKURI-UHFFFAOYSA-N,1,,0
BYTIXRGZCSORTK-UHFFFAOYSA-N,1,6.468521082957745,1
HANVIVWUPUOVJA-UHFFFAOYSA-N,1,,0
RZPKBRSPYLDGMK-UHFFFAOYSA-N,1,6.465973893943865,1
SIYKZRZVXFQNFN-UHFFFAOYSA-N,1,,0
VXVXMSUTJUHXQD-UHFFFAOYSA-N,1,6.455931955649724,1
YPFPMMAEALELIY-UHFFFAOYSA-N,1,,0
YBINHOUXNKFPGW-UHFFFAOYSA-N,1,,0
WIASLCVAGCLOBE-UHFFFAOYSA-N,1,6.422508200162775,1
WYEULJJLHMNLKA-UHFFFAOYSA-N,1,,0
LTYKVUFYQBRYHV-UHFFFAOYSA-N,1,,0
IWDXBYQCZXUCBW-UHFFFAOYSA-N,1,6.4089353929735005,1
JSUIRJLRUPZRJL-UHFFFAOYSA-N,1,6.4089353929735005,1
PEQAVOGGCFURJQ-UHFFFAOYSA-N,1,,0
VJVXNAFSDHYZBV-UHFFFAOYSA-N,1,,0
RBWWUKNHEWKRGE-UHFFFAOYSA-N,1,6.39040559077478,1
LKHLISSSJLKIRH-UHFFFAOYSA-N,1,6.3872161432802645,1
MYIOLJAITUNEEU-UHFFFAOYSA-N,1,,0
DURSMDCRSLJCTD-UHFFFAOYSA-N,1,6.366531544420413,1
KNSIPACIJBKWPJ-UHFFFAOYSA-N,1,6.357535479757878,1
VLPCSVJCVLLLIL-UHFFFAOYSA-N,1,,0
HRSBVCJITWRGQF-UHFFFAOYSA-N,1,6.339134521996131,1
LQMNKCOKBBJKEL-UHFFFAOYSA-N,1,6.327902142064282,1
GKHYXEGARSHUEV-UHFFFAOYSA-N,1,,0
YXLBZGFGGWKRHW-UHFFFAOYSA-N,1,,0
SXXDFMNSYQJQAM-UHFFFAOYSA-N,1,,0
WUXVFDRDUKEWLP-UHFFFAOYSA-N,1,,0
ZMSGLYQOQFYEBI-UHFFFAOYSA-N,1,6.286500520621731,2
IIBGJRZFQSFBFQ-UHFFFAOYSA-N,1,6.280668713016274,1
HLMDZKBPECJZAW-UHFFFAOYSA-N,1,6.259637310505756,1
HRSJBLDLFPWRTI-UHFFFAOYSA-N,1,6.259637310505756,1
HLOGNBULKQGFPD-UHFFFAOYSA-N,1,,0
RVEDNFBVAKXYRX-UHFFFAOYSA-N,1,,0
HHNRSGMHLOUJIQ-UHFFFAOYSA-N,1,,0
HSJCJAUHHNFFMJ-UHFFFAOYSA-N,1,,0
PRDNSHYLILKQEH-UHFFFAOYSA-N,1,,0
MELJVOAVLZLNLL-UHFFFAOYSA-N,1,,0
PFTDBWKSVBQWLD-UHFFFAOYSA-N,1,,0
QWXMVJIXQUFDNT-UHFFFAOYSA-N,1,6.251811972993799,1
PDACCUWRIROUSQ-UHFFFAOYSA-N,1,6.2492375912986855,2
IEQOHAXMMMRHNL-UHFFFAOYSA-N,1,,0
PSOBORQSDNHBBG-UHFFFAOYSA-N,1,6.243439164162727,2
AHTHTZSSWIYCMO-UHFFFAOYSA-N,1,6.236572006437063,1
TZWBQCSHNHTYRV-UHFFFAOYSA-N,1,,0
UOBSJRCSGINYIK-UHFFFAOYSA-N,1,6.221848749616356,1
SQWUULLGKKTQIS-UHFFFAOYSA-N,1,,0
SNSYNTMEUZSUJK-UHFFFAOYSA-N,1,6.209011524911184,1
PTZIKDBJCFRPDZ-UHFFFAOYSA-N,1,,0
BHOBUXPHKZSABC-FQEVSTJZSA-N,1,,0
VEYLYUFAIWVHMJ-UHFFFAOYSA-N,1,,0
CYTAKBDZAJHZGV-UHFFFAOYSA-N,1,,0
WWBVCAKAKGRAPT-UHFFFAOYSA-N,1,,0
VNZOYLVCXSIPLE-UHFFFAOYSA-N,1,6.1830961606243395,1
AXJYGGLVVOCLNI-UHFFFAOYSA-N,1,6.180456064458131,1
TXAFTVWJSAFODA-UHFFFAOYSA-N,1,,0
BHSMUQNJVDRFKR-UHFFFAOYSA-N,1,,0
WFOFPVXMPTVOTJ-UHFFFAOYSA-N,1,,0
FCNRROILAPCDRL-UHFFFAOYSA-N,1,6.170696227168975,1
HBMLQKCIZBUCIU-UHFFFAOYSA-N,1,,0
PFEGOQVRJUBECN-UHFFFAOYSA-N,1,6.154901959985743,1
HZEFCPMPXSPQIF-UHFFFAOYSA-N,1,,0
QBLMECODYJQHHH-UHFFFAOYSA-N,1,,0
FCERPQDQSVNERQ-UHFFFAOYSA-N,1,,0
CROPIEGDJHLTST-UHFFFAOYSA-N,1,,0
RFPQSFCICWNNNL-UHFFFAOYSA-N,1,,0
PPAPDAGBWCPVAF-UHFFFAOYSA-N,1,,0
CTZLXTQEVUMJMU-UHFFFAOYSA-N,1,6.13608262304214,1
KGEGBYYBJVGGQI-UHFFFAOYSA-N,1,,0
BESDIJMOOGUNEC-UHFFFAOYSA-N,1,,0
WXYKOSAXCPQDGN-UHFFFAOYSA-N,1,6.126098402135538,1
WJJKHUYDDQZWEH-UHFFFAOYSA-N,1,6.1220530483708115,1
LFBACDLGCJVAMX-UHFFFAOYSA-N,1,6.119186407719209,1
QHWTUKKWKMORTI-UHFFFAOYSA-N,1,,0
SLWPPOJXOVDYRG-UHFFFAOYSA-N,1,6.110698297493689,1
AMBCBOPNWFNGRX-UHFFFAOYSA-N,1,6.107905397309519,1
QRBORTBSPFTFBT-UHFFFAOYSA-N,1,6.107905397309519,1
DIIHHZJGTKSBTH-UHFFFAOYSA-N,1,6.106238237942057,1
HFTPWWWEDCJNRU-UHFFFAOYSA-N,1,6.102372908709558,1
MICGRTLHXGYMDR-UHFFFAOYSA-N,1,6.086186147616283,1
WIDMBOPKLMRSFC-UHFFFAOYSA-N,1,6.081969663215119,1
RFEDIUPOYRAACU-UHFFFAOYSA-N,1,,0
DKUXIOHAIPEDEC-UHFFFAOYSA-N,1,,0
HDBOHAFZZFIARA-UHFFFAOYSA-N,1,6.053547734986926,1
SVTBUTPWEOUGGT-UHFFFAOYSA-N,1,6.043831569524636,1
GOWJXFXDCTYGBW-UHFFFAOYSA-N,1,6.0385789059335515,1
MAALNCIWVRSQCA-UHFFFAOYSA-N,1,,0
WAQGCAIWRVWZEO-UHFFFAOYSA-N,1,,0
ZDLJGSZDJWXELF-UHFFFAOYSA-N,1,,0
BOINOOJVPIKLSZ-UHFFFAOYSA-N,1,6.013676222949234,1
LIXWEHRBNXAJQM-UHFFFAOYSA-N,1,,0
XWMYAKWYAWAMPO-UHFFFAOYSA-N,1,,0
UTVXGMXIEZCHNS-UHFFFAOYSA-N,1,5.991825815993574,1
KHZYPVIQTUBFJE-UHFFFAOYSA-N,1,5.958607314841775,1
FESSLFCHRGAANQ-UHFFFAOYSA-N,1,,0
JOLGFTHCESKVEO-UHFFFAOYSA-N,1,,0
YBNHIXIOLBFOOE-UHFFFAOYSA-N,1,5.953504835665292,1
CACZFXNLHCSKAL-UHFFFAOYSA-N,1,,0
YYLZEIUVJBDDJF-UHFFFAOYSA-N,1,5.939302159646388,1
ONAJXVCYMGATIT-UHFFFAOYSA-N,1,5.935542010773082,1
VMDYSIORBHDRQP-UHFFFAOYSA-N,1,,0
JGRMUIIVSDKLCZ-UHFFFAOYSA-N,1,5.914352711703144,1
QGBKZJBVPXFYGH-UHFFFAOYSA-N,1,,0
PEDJHCMYIVIMPX-UHFFFAOYSA-N,1,5.883392256011751,1
RWXHNRBFFHRSLQ-UHFFFAOYSA-N,1,5.866461091629782,1
VAHVWEIUWRWGMO-UHFFFAOYSA-N,1,,0
HZJOQDIJBARWDQ-UHFFFAOYSA-N,1,5.85325198636936,1
KFNLQPPLNYTFSC-UHFFFAOYSA-N,1,5.821023052706831,1
RHPXWRYYGZAEAP-UHFFFAOYSA-N,1,,0
MKBVUBPZHVXUHQ-UHFFFAOYSA-N,1,,0
YUHHIMVJGVOQJM-UHFFFAOYSA-N,1,,0
JSOGDVANKKEGRE-UHFFFAOYSA-N,1,5.777283528852417,1
KMQBABMBEFDUTM-UHFFFAOYSA-N,1,5.771599641296995,1
NMXNGDRZMHTXDQ-UHFFFAOYSA-N,1,5.768275616671484,1
GOKOILBJPWVKQU-UHFFFAOYSA-N,1,,0
LELDXIXNROTYAC-UHFFFAOYSA-N,1,5.75448733218585,1
VQDGJZNIRTTYKE-UHFFFAOYSA-N,1,,0
XCOGDUQHGXZRBZ-UHFFFAOYSA-N,1,,0
LHQOEJHESJBERR-UHFFFAOYSA-N,1,5.71556926615548,1
USNMRCHOYBFQQS-OAHLLOKOSA-N,1,,0
NWSZMBDPBUPCIO-UHFFFAOYSA-N,1,,0
KZFYPQVFULYDPI-UHFFFAOYSA-N,1,,0
DWXRGOPEKBFEDL-UHFFFAOYSA-N,1,,0
OHMBEUUABMUSQV-UHFFFAOYSA-N,1,,0
GNHDSIPBZINXQG-UHFFFAOYSA-N,1,5.665144310382709,1
ZLESCZTUYINREP-GOSISDBHSA-N,1,5.662540738709344,1
JSKCBBJNQMKSTI-UHFFFAOYSA-N,1,5.648010544564368,1
FMHBOXDGWUJYGP-UHFFFAOYSA-N,1,5.63339028960757,1
HLTZCMCWHWUHJJ-UHFFFAOYSA-N,1,5.630784142589857,1
QKWLRODKIRAAQF-UHFFFAOYSA-N,1,5.619788758288394,1
AUMGRXRGVZVLTD-UHFFFAOYSA-N,1,,0
STTTWRHBLPZGHA-UHFFFAOYSA-N,1,5.617622696531886,1
LUBIGWIZKPNYAR-UHFFFAOYSA-N,1,5.610833915635467,1
ZEJRGJKYGUNDPO-UHFFFAOYSA-N,1,5.6020599913279625,1
XRRGXLPXVXJOOD-UHFFFAOYSA-N,1,,0
POOHHJFOXPYZBG-UHFFFAOYSA-N,1,,0
BKFXBZYLQGXCNC-UHFFFAOYSA-N,1,5.595850750790305,1
FNDFGNMCQOJEDG-UHFFFAOYSA-N,1,,0
ILZYZWRBEDSLMR-UHFFFAOYSA-N,1,,0
CTBMGYGHXFJGEB-UHFFFAOYSA-N,1,5.588717086982616,1
CBKLMRDZFFLXSZ-UHFFFAOYSA-N,1,,0
XNDFTRNFNLLUBC-UHFFFAOYSA-N,1,5.572351628813067,1
BATNUQRJIVXLQP-UHFFFAOYSA-N,1,,0
TZPVKYRYMPBIAR-UHFFFAOYSA-N,1,,0
QRPLDPMGPWGQNY-UHFFFAOYSA-N,1,5.54928912185308,1
BQOYGEFWXGYNCU-UHFFFAOYSA-N,1,,0
ASCUJQMVGSBUKG-UHFFFAOYSA-N,1,,0
JHJVFLOLUAWEGE-UHFFFAOYSA-N,1,,0
SRCWAZLLMRPCKV-UHFFFAOYSA-N,1,,0
VXKPHGDXQWIXKS-UHFFFAOYSA-N,1,,0
FQXAGAGVHFSQNC-UHFFFAOYSA-N,1,,0
NMJYCAZVENRMQN-UHFFFAOYSA-N,1,,0
YUPHLTIAZRSGKU-UHFFFAOYSA-N,1,5.412289034981089,1
UVZGQUPSLPXTCE-UHFFFAOYSA-N,1,,0
HDMMPHYKRJFCHA-UHFFFAOYSA-N,1,5.3979400086720375,1
WDBWESHSYASXHU-UHFFFAOYSA-N,1,5.3979400086720375,1
IEQKUTWVYAHKLS-UHFFFAOYSA-N,1,,0
FBMGHVBJNLZMPL-UHFFFAOYSA-N,1,,0
UBCCMDWWWBPHGT-UHFFFAOYSA-N,1,5.376750709602099,1
HZBKWRLKOSIYKI-UHFFFAOYSA-N,1,5.37202001017002,1
XHNVHKJYGLTCDQ-UHFFFAOYSA-N,1,5.358823453386886,1
LDBGXPILVWESEX-UHFFFAOYSA-N,1,5.350081281264581,1
UZKNQJBFOJXZAS-UHFFFAOYSA-N,1,,0
YGUNSISMZUVZGU-UHFFFAOYSA-N,1,5.337242168318426,1
JGFCNTHQBVGYLN-UHFFFAOYSA-N,1,,0
WNTTXHZYSIFTGA-UHFFFAOYSA-N,1,,0
LAYNIDVNMKRZNL-UHFFFAOYSA-N,1,,0
WTEUXABBNMOHMF-UHFFFAOYSA-N,1,,0
RZWTWXUTZXSMLZ-UHFFFAOYSA-N,1,5.29413628771608,1
JWUPYMWDGFQZOR-UHFFFAOYSA-N,1,,0
HSVQVZRHBHJQAH-UHFFFAOYSA-N,1,,0
FLTDSTBWKYBFSI-UHFFFAOYSA-N,1,,0
LJVIDRQEMOHZLB-UHFFFAOYSA-N,1,,0
NJGBDSGCWOKYIM-UHFFFAOYSA-N,1,,0
OQSREKGKYADMAN-UHFFFAOYSA-N,1,,0
GKRDSGDSMIVUKZ-UHFFFAOYSA-N,1,5.231361898752386,1
KVIOEAUYNRBING-UHFFFAOYSA-N,1,,0
FUIDQGZBUBUWMJ-UHFFFAOYSA-N,1,,0
FPOAPVSGDGLPOJ-UHFFFAOYSA-N,1,5.200659450546418,1
KFLRCBGJPSBTOG-UHFFFAOYSA-N,1,5.200108315343135,1
RCFIAUNRSNNZEN-UHFFFAOYSA-N,1,,0
OWUBZQNYYJEHEA-UHFFFAOYSA-N,1,5.1938200260161125,1
FOCNQDSZOCWDPV-UHFFFAOYSA-N,1,5.1855526214775125,1
KEPSLZQTCUYSFZ-UHFFFAOYSA-N,1,5.172953982995265,1
PEKDBFISGGSXDM-UHFFFAOYSA-N,1,,0
MGDLSFHPYZPDSM-UHFFFAOYSA-N,1,5.136677139879544,1
ATWRKBUXSXUGPN-UHFFFAOYSA-N,1,,0
XBIKGHUEZUZQDW-UHFFFAOYSA-N,1,,0
GFXZMOOBBBEVIL-UHFFFAOYSA-N,1,5.0828096914884355,1
ARPJLXJZGILMIN-UHFFFAOYSA-N,1,,0
DPSNXTLWYRQDPJ-UHFFFAOYSA-N,1,,0
FTKQRUKADZDJIM-UHFFFAOYSA-N,1,,0
NQVMBAMCJBAWKS-UHFFFAOYSA-N,1,,0
HEZALYJTWXTLDU-QWRGUYRKSA-N,1,5.039053804266169,1
ONMVTROUICUNPL-UHFFFAOYSA-N,1,,0
XOUHTFHLCHSXCX-UHFFFAOYSA-N,1,5.025856900097786,1
FNRATZPGWXUVAU-UHFFFAOYSA-N,1,5.0007389288869,1
HQZYPXRPDCWUAU-UHFFFAOYSA-N,1,4.973099191109744,1
HSLMFPUWULEOJG-UHFFFAOYSA-N,1,,0
PEFRKXQQHSSKCJ-UHFFFAOYSA-N,1,,0
DZHVRSUZJWSLFJ-UHFFFAOYSA-N,1,,0
SFZIHPWYOVXAKU-UHFFFAOYSA-N,1,,0
SUBFQBLISWRLGM-UHFFFAOYSA-N,1,,0
VJYMDTMHJYNRJZ-UHFFFAOYSA-N,1,4.900043265758817,1
GEQZFSCFWGCHOX-UHFFFAOYSA-N,1,4.886056647693163,1
IDYLWVPCBZDRCM-UHFFFAOYSA-N,1,,0
PPDVABZZSKOUIL-UHFFFAOYSA-N,1,,0
USNMRCHOYBFQQS-HNNXBMFYSA-N,1,,0
OLFQIHGVKPQPCF-UHFFFAOYSA-N,1,4.812479279163537,1
QMVNSALEQFSIPB-UHFFFAOYSA-N,1,,0
WXFQEONJOQLPLU-UHFFFAOYSA-N,1,4.738523011378626,1
NBYRRIBSADQBDZ-UHFFFAOYSA-N,1,,0
MMWBTONCCQKTQS-UHFFFAOYSA-N,1,,0
LUNTUWSUYAYIBG-UHFFFAOYSA-N,1,,0
BSHDMLFQVXKHGJ-UHFFFAOYSA-N,1,4.688246138944246,1
FCAOGGRCLJBQPX-UHFFFAOYSA-N,1,,0
ZDQNRLZNTMVGBK-KRWDZBQOSA-N,1,,0
OXUYRAKLTYMDJV-UHFFFAOYSA-N,1,,0
QUTLIWUOJFORRY-SFHVURJKSA-N,1,,0
QIDAHAVIHYEHNE-UHFFFAOYSA-N,1,,0
ZMNCGKQJUYNKMG-UHFFFAOYSA-N,1,4.613590221118087,1
WHAPXZAHAJLDEH-UHFFFAOYSA-N,1,,0
CFWQXTVCNNNZGH-UHFFFAOYSA-N,1,,0
FTWMLRVXSUEQRW-UHFFFAOYSA-N,1,,0
IPTFUXGYSQXHTE-UHFFFAOYSA-N,1,,0
OFUNGNJXXCWYAK-KRWDZBQOSA-N,1,,0
SQFSVBKSNIQBBG-UHFFFAOYSA-N,1,,0
QOPKUNUDJDVDAT-KRWDZBQOSA-N,1,,0
IXQGZVLKXDUJBZ-UHFFFAOYSA-N,1,,0
CMTUPTPLFHCJIN-UHFFFAOYSA-N,1,,0
OSVGDMIRMUCMFA-UHFFFAOYSA-N,1,,0
BDBXGPJAVGFJSW-LWKPJOBUSA-N,1,,0
DHDJNNHNXWAWLB-RDJZCZTQSA-N,1,,0
KNLKEBVKBQYBLI-UHFFFAOYSA-N,1,,0
YZHQOFMKIVGTRP-SFHVURJKSA-N,1,,0
HAGVWKAVARLRET-IBGZPJMESA-N,1,,0
DKGNKHDWCRDQSE-UHFFFAOYSA-N,1,,0
VJPKIESXSVKSMF-KRWDZBQOSA-N,1,,0
OQJLQOMBLZXXMG-UHFFFAOYSA-N,1,,0
SSAOWRVGWUAING-UHFFFAOYSA-N,1,,0
QSIWJLXYYABZQA-UHFFFAOYSA-N,1,,0
BHZGNSVFZHWODH-KRWDZBQOSA-N,1,,0
JTDXQKMBQXDPBT-KRWDZBQOSA-N,1,,0
ADVAKZKECLPQAL-UHFFFAOYSA-N,1,,0
WTBOAAQDYGZIDY-UHFFFAOYSA-N,1,,0
CDHKIZKYEMZUDX-KRWDZBQOSA-N,1,,0
HWGZLYILQHNFNE-UHFFFAOYSA-N,1,,0
FVCCCLJIEZKIRH-INIZCTEOSA-N,1,,0
QNUDDUJKEADCAU-UHFFFAOYSA-N,1,,0
DCEDEPBBCBNGEX-INIZCTEOSA-N,1,,0
LJQRHSWVZIQKSQ-UHFFFAOYSA-N,1,4.42309454867676,1
FIZCCWBKEBQQRZ-UHFFFAOYSA-N,1,,0
YDHBXEHQNZJOAD-KRWDZBQOSA-N,1,,0
TYWRNMFRUMXPGG-UHFFFAOYSA-N,1,,0
WDFCGEVXWFPWRD-UHFFFAOYSA-N,1,,0
XUOGOSUVCSSMDP-UHFFFAOYSA-N,1,,0
KNOWTUGIWCELJY-UHFFFAOYSA-N,1,4.293282217663242,1
PHZDRQUKVAZUCA-UHFFFAOYSA-N,1,4.167491087293763,1
